layer,metric,node,score
CO_AUTHOR_full,partition,B Ndoye,7.0
CO_AUTHOR_full,partition,Angelo Pan,7.0
CO_AUTHOR_full,partition,David L. Paterson,7.0
CO_AUTHOR_full,partition,Mical Paul,7.0
CO_AUTHOR_full,partition,Haibo Qiu,7.0
CO_AUTHOR_full,partition,Pilar Ramón-Pardo,7.0
CO_AUTHOR_full,partition,Jesús Rodríguez‐Baño,7.0
CO_AUTHOR_full,partition,Maurizio Sanguinetti,7.0
CO_AUTHOR_full,partition,Sharmila Sengupta,7.0
CO_AUTHOR_full,partition,Mike Sharland,7.0
CO_AUTHOR_full,partition,Massinissa Si-Mehand,7.0
CO_AUTHOR_full,partition,Lynn L. Silver,7.0
CO_AUTHOR_full,partition,Wonkeung Song,7.0
CO_AUTHOR_full,partition,Martin Steinbakk,7.0
CO_AUTHOR_full,partition,Jens Thomsen,7.0
CO_AUTHOR_full,partition,Guy Thwaites,7.0
CO_AUTHOR_full,partition,J W van der Meer,7.0
CO_AUTHOR_full,partition,Nguyễn Văn Kính,7.0
CO_AUTHOR_full,partition,Silvio Vega,7.0
CO_AUTHOR_full,partition,María Virginia Villegas,7.0
CO_AUTHOR_full,partition,Agnes Wechsler-Fördös,7.0
CO_AUTHOR_full,partition,Evelyn Wesangula,7.0
CO_AUTHOR_full,partition,Neil Woodford,7.0
CO_AUTHOR_full,partition,Fidan O Yilmaz,7.0
CO_AUTHOR_full,partition,Anna Zorzet,7.0
CO_AUTHOR_full,partition,Andie S. Lee,7.0
CO_AUTHOR_full,partition,Hermı́nia de Lencastre,7.0
CO_AUTHOR_full,partition,Javier Garau,7.0
CO_AUTHOR_full,partition,Andreas Peschel,7.0
CO_AUTHOR_full,partition,L. Bode,7.0
CO_AUTHOR_full,partition,Diana Bogaers,7.0
CO_AUTHOR_full,partition,Christina M. J. E. Vandenbroucke‐Grauls,7.0
CO_AUTHOR_full,partition,R. Roosendaal,7.0
CO_AUTHOR_full,partition,Annet Troelstra,7.0
CO_AUTHOR_full,partition,Adrienne T.A. Box,7.0
CO_AUTHOR_full,partition,Andreas Voß,7.0
CO_AUTHOR_full,partition,Ingeborg van der Tweel,7.0
CO_AUTHOR_full,partition,Alex van Belkum,7.0
CO_AUTHOR_full,partition,Anne Marie G. A. de Smet,7.0
CO_AUTHOR_full,partition,Ben S. Cooper,7.0
CO_AUTHOR_full,partition,Ellen M. Mascini,7.0
CO_AUTHOR_full,partition,Robin F. J. Benus,7.0
CO_AUTHOR_full,partition,Tjip S. van der Werf,7.0
CO_AUTHOR_full,partition,Johannes G. van der Hoeven,7.0
CO_AUTHOR_full,partition,Peter Pickkers,4.0
CO_AUTHOR_full,partition,D. Bogaers‐Hofman,7.0
CO_AUTHOR_full,partition,A.T. Bernards,7.0
CO_AUTHOR_full,partition,Jos Joore,7.0
CO_AUTHOR_full,partition,Maurine A. Leverstein‐van Hall,7.0
CO_AUTHOR_full,partition,Alexander J. G. H. Bindels,7.0
CO_AUTHOR_full,partition,A Jansz,7.0
CO_AUTHOR_full,partition,R.M.J. Wesselink,7.0
CO_AUTHOR_full,partition,B. M. de Jongh,7.0
CO_AUTHOR_full,partition,Paul Dennesen,7.0
CO_AUTHOR_full,partition,G. J. van Asselt,7.0
CO_AUTHOR_full,partition,L.F. te Velde,7.0
CO_AUTHOR_full,partition,Ine Frénay,7.0
CO_AUTHOR_full,partition,Karin Kaasjager,7.0
CO_AUTHOR_full,partition,Frank H. Bosch,7.0
CO_AUTHOR_full,partition,Mat van Iterson,7.0
CO_AUTHOR_full,partition,Steven Thijsen,7.0
CO_AUTHOR_full,partition,Georg Heinrich Kluge,7.0
CO_AUTHOR_full,partition,W. Pauw,7.0
CO_AUTHOR_full,partition,J.W. de Vries,7.0
CO_AUTHOR_full,partition,J A Kaan,7.0
CO_AUTHOR_full,partition,Jan P. Arends,7.0
CO_AUTHOR_full,partition,Leon Aarts,7.0
CO_AUTHOR_full,partition,Patrick Sturm,7.0
CO_AUTHOR_full,partition,H.I.J. Harinck,7.0
CO_AUTHOR_full,partition,A. Voss,7.0
CO_AUTHOR_full,partition,Esther V. Uijtendaal,7.0
CO_AUTHOR_full,partition,Hetty E. M. Blok,7.0
CO_AUTHOR_full,partition,Emily S. Thieme Groen,7.0
CO_AUTHOR_full,partition,M. E. Pouw,7.0
CO_AUTHOR_full,partition,Cor J. Kalkman,7.0
CO_AUTHOR_full,partition,Marc J. M. Bonten,4.0
CO_AUTHOR_full,partition,Ann Versporten,7.0
CO_AUTHOR_full,partition,Peter Zarb,7.0
CO_AUTHOR_full,partition,Isabelle Caniaux,7.0
CO_AUTHOR_full,partition,Marie-Françoise Gros,7.0
CO_AUTHOR_full,partition,Nico Drapier,7.0
CO_AUTHOR_full,partition,Mark L. Miller,7.0
CO_AUTHOR_full,partition,Vincent Jarlier,7.0
CO_AUTHOR_full,partition,Dilip Nathwani,7.0
CO_AUTHOR_full,partition,Andi Koraqi,7.0
CO_AUTHOR_full,partition,Iris Hoxha,7.0
CO_AUTHOR_full,partition,Silva Tafaj,7.0
CO_AUTHOR_full,partition,Denada Lacej,7.0
CO_AUTHOR_full,partition,Martín Hojman,7.0
CO_AUTHOR_full,partition,Rodolfo Quirós,7.0
CO_AUTHOR_full,partition,Lilit Ghazaryan,7.0
CO_AUTHOR_full,partition,Kelly A. Cairns,7.0
CO_AUTHOR_full,partition,Allen Cheng,4.0
CO_AUTHOR_full,partition,Kylie Horne,7.0
CO_AUTHOR_full,partition,Fiona Doukas,7.0
CO_AUTHOR_full,partition,Jameela Alsalman,7.0
CO_AUTHOR_full,partition,Koen Magerman,7.0
CO_AUTHOR_full,partition,Gounongbe YT Marielle,7.0
CO_AUTHOR_full,partition,Amela Dedeić-Ljubović,7.0
CO_AUTHOR_full,partition,André Afonso Machado Coelho,7.0
CO_AUTHOR_full,partition,Emma Keuleyan,7.0
CO_AUTHOR_full,partition,Deana Sabuda,7.0
CO_AUTHOR_full,partition,Jennifer Boswell,7.0
CO_AUTHOR_full,partition,John Conly,7.0
CO_AUTHOR_full,partition,Álvaro Rojas,7.0
CO_AUTHOR_full,partition,Camila Carvajal,7.0
CO_AUTHOR_full,partition,Antonio Solano,7.0
CO_AUTHOR_full,partition,Carlos Ramírez Valverde,7.0
CO_AUTHOR_full,partition,Juan Villalobos-Vindas,7.0
CO_AUTHOR_full,partition,Irina Pristaš,7.0
CO_AUTHOR_full,partition,Vanda Plečko,7.0
CO_AUTHOR_full,partition,Niki I. Paphitou,7.0
CO_AUTHOR_full,partition,Erjona Shaqiri,7.0
CO_AUTHOR_full,partition,Maija‐Liisa Rummukainen,7.0
CO_AUTHOR_full,partition,Karaman Pagava,7.0
CO_AUTHOR_full,partition,Irma Korinteli,7.0
CO_AUTHOR_full,partition,Tobias Brandt,7.0
CO_AUTHOR_full,partition,Sabine Messler,7.0
CO_AUTHOR_full,partition,Anthony Enimil,7.0
CO_AUTHOR_full,partition,Εlias Iosifidis,7.0
CO_AUTHOR_full,partition,Emmanuel Roilides,7.0
CO_AUTHOR_full,partition,Mamadou Saliou Sow,7.0
CO_AUTHOR_full,partition,Joby V. George,7.0
CO_AUTHOR_full,partition,Aruna Poojary,7.0
CO_AUTHOR_full,partition,Priyanka Patil,7.0
CO_AUTHOR_full,partition,Jafar Soltani,7.0
CO_AUTHOR_full,partition,Zahra Jafarpour,7.0
CO_AUTHOR_full,partition,Hadi Ameen,7.0
CO_AUTHOR_full,partition,David Fitzgerald,7.0
CO_AUTHOR_full,partition,‪Yasmin Maor‬‏,7.0
CO_AUTHOR_full,partition,Michal Chowers,7.0
CO_AUTHOR_full,partition,Elizabeth Temkin,7.0
CO_AUTHOR_full,partition,Susanna Esposito,7.0
CO_AUTHOR_full,partition,Luca Arnoldo,7.0
CO_AUTHOR_full,partition,Silvio Brusaferro,7.0
CO_AUTHOR_full,partition,Yoshiaki Gu,7.0
CO_AUTHOR_full,partition,Feras Darwish Elhajji,7.0
CO_AUTHOR_full,partition,Nam Joong Kim,7.0
CO_AUTHOR_full,partition,Baktygul Kambaralieva,7.0
CO_AUTHOR_full,partition,Jana Pavāre,7.0
CO_AUTHOR_full,partition,Lelde Zarakauska,7.0
CO_AUTHOR_full,partition,Vytautas Usonis,7.0
CO_AUTHOR_full,partition,Sigita Burokienė,7.0
CO_AUTHOR_full,partition,Inga Ivaškevičienė,7.0
CO_AUTHOR_full,partition,Gordana Mijović,7.0
CO_AUTHOR_full,partition,Nataša Duborija-Kovačević,7.0
CO_AUTHOR_full,partition,Kristen Bondesio,7.0
CO_AUTHOR_full,partition,Kenneth Iregbu,7.0
CO_AUTHOR_full,partition,Oyinlola O. Oduyebo,7.0
CO_AUTHOR_full,partition,Denis Raka,7.0
CO_AUTHOR_full,partition,Svetlana Rachina,7.0
CO_AUTHOR_full,partition,Mushira Enani,7.0
CO_AUTHOR_full,partition,Mohamed Al Shehri,7.0
CO_AUTHOR_full,partition,Biljana Carević,7.0
CO_AUTHOR_full,partition,Gorana Dragovac,7.0
CO_AUTHOR_full,partition,Dušanka Obradović,7.0
CO_AUTHOR_full,partition,Aleksandra Stojadinović,7.0
CO_AUTHOR_full,partition,Lili Radulovic,7.0
CO_AUTHOR_full,partition,Jia En Wu,7.0
CO_AUTHOR_full,partition,Gladys Wei Teng Chung,7.0
CO_AUTHOR_full,partition,Hui Hiong Chen,7.0
CO_AUTHOR_full,partition,Paul Anantharajah Tambyah,7.0
CO_AUTHOR_full,partition,David Chien Lye,7.0
CO_AUTHOR_full,partition,Sock Hoon Tan,7.0
CO_AUTHOR_full,partition,Tat Ming Ng,7.0
CO_AUTHOR_full,partition,Hui Lin Tay,7.0
CO_AUTHOR_full,partition,Moi Lin Ling,7.0
CO_AUTHOR_full,partition,Maciej Piotr Chlebicki,7.0
CO_AUTHOR_full,partition,Andrea Lay‐Hoon Kwa,7.0
CO_AUTHOR_full,partition,Winnie Lee,7.0
CO_AUTHOR_full,partition,Inge van Loo,7.0
CO_AUTHOR_full,partition,Xander W. Huijsdens,7.0
CO_AUTHOR_full,partition,Edine Tiemersma,7.0
CO_AUTHOR_full,partition,D. Beaujean,7.0
CO_AUTHOR_full,partition,Douwe F. Postma,7.0
CO_AUTHOR_full,partition,Cornelis H. van Werkhoven,7.0
CO_AUTHOR_full,partition,Leontine J. R. van Elden,7.0
CO_AUTHOR_full,partition,Andy I. M. Hoepelman,7.0
CO_AUTHOR_full,partition,Wim Boersma,7.0
CO_AUTHOR_full,partition,Clara J. Compaijen,7.0
CO_AUTHOR_full,partition,Eva van der Wall,7.0
CO_AUTHOR_full,partition,Jan M. Prins,4.0
CO_AUTHOR_full,partition,Jan Jelrik Oosterheert,7.0
CO_AUTHOR_full,partition,Sevim Uzun,7.0
CO_AUTHOR_full,partition,Remco S. Djamin,7.0
CO_AUTHOR_full,partition,Paul Mulder,7.0
CO_AUTHOR_full,partition,Nils E. van’t Veer,7.0
CO_AUTHOR_full,partition,Anton A. M. Ermens,7.0
CO_AUTHOR_full,partition,Aline J. Pelle,7.0
CO_AUTHOR_full,partition,Henk C. Hoogsteden,7.0
CO_AUTHOR_full,partition,Joachim G.J.V. Aerts,7.0
CO_AUTHOR_full,partition,Mathijs D. Kalmeijer,7.0
CO_AUTHOR_full,partition,Ella van Nieuwland-Bollen,7.0
CO_AUTHOR_full,partition,Diane Bogaers-Hofman,7.0
CO_AUTHOR_full,partition,Gerard A.J. de Baere,7.0
CO_AUTHOR_full,partition,Ina Willemsen,7.0
CO_AUTHOR_full,partition,Kim van der Zwaluw,7.0
CO_AUTHOR_full,partition,Max Heck,7.0
CO_AUTHOR_full,partition,Martine C. Rijnsburger,7.0
CO_AUTHOR_full,partition,Paul H. M. Savelkoul,7.0
CO_AUTHOR_full,partition,Brian Johnston,7.0
CO_AUTHOR_full,partition,David M. Gordon,7.0
CO_AUTHOR_full,partition,James R. Johnson,7.0
CO_AUTHOR_full,partition,Marie-Jose Manders,7.0
CO_AUTHOR_full,partition,Alexander P.W.M. Maat,7.0
CO_AUTHOR_full,partition,J. H. T. Wagenvoort,7.0
CO_AUTHOR_full,partition,Marc Michel,7.0
CO_AUTHOR_full,partition,for the World Healthcare-Associated Infections Resistance Forum participants,7.0
CO_AUTHOR_full,partition,Hanan H. Balkhy,7.0
CO_AUTHOR_full,partition,Mirko Saam,7.0
CO_AUTHOR_full,partition,Didier Pittet,7.0
CO_AUTHOR_full,partition,Jerome R. Lo-Ten-Foe,7.0
CO_AUTHOR_full,partition,P. H. J. van Keulen,7.0
CO_AUTHOR_full,partition,Brigitte A. G. L. van Cleef,7.0
CO_AUTHOR_full,partition,Karina Krziwanek,7.0
CO_AUTHOR_full,partition,Marc Struelens,7.0
CO_AUTHOR_full,partition,Helena Žemličková,7.0
CO_AUTHOR_full,partition,Robert Skov,7.0
CO_AUTHOR_full,partition,Jaana Vuopio‐Varkila,7.0
CO_AUTHOR_full,partition,C Cuny,7.0
CO_AUTHOR_full,partition,Alexander W. Friedrich,7.0
CO_AUTHOR_full,partition,Iris Spiliopoulou,7.0
CO_AUTHOR_full,partition,Judit Pászti,7.0
CO_AUTHOR_full,partition,Hjördís Harðardóttir,7.0
CO_AUTHOR_full,partition,Angela S. Rossney,7.0
CO_AUTHOR_full,partition,Annalisa Pantosti,7.0
CO_AUTHOR_full,partition,Michael Borg,7.0
CO_AUTHOR_full,partition,Hajo Grundmann,4.0
CO_AUTHOR_full,partition,Manica Mueller‐Premru,7.0
CO_AUTHOR_full,partition,B Olsson-Liljequist,7.0
CO_AUTHOR_full,partition,Andreas Widmer,7.0
CO_AUTHOR_full,partition,Stéphan Harbarth,7.0
CO_AUTHOR_full,partition,Alexander Schweiger,7.0
CO_AUTHOR_full,partition,Serhat Ünal,7.0
CO_AUTHOR_full,partition,Emilio Bouza,7.0
CO_AUTHOR_full,partition,R. San Juan,7.0
CO_AUTHOR_full,partition,Patricia Muñóz,7.0
CO_AUTHOR_full,partition,Peter Hj van Keulen,7.0
CO_AUTHOR_full,partition,Bartelt M. de Jongh,7.0
CO_AUTHOR_full,partition,Simon NM Conijn,7.0
CO_AUTHOR_full,partition,Martin Bootsma,7.0
CO_AUTHOR_full,partition,Marc JM Bonten,7.0
CO_AUTHOR_full,partition,Zsὁfia Iglὁi,3.0
CO_AUTHOR_full,partition,Carmen W.E. Embregts,3.0
CO_AUTHOR_full,partition,Brigitta M. Laksono,3.0
CO_AUTHOR_full,partition,Casper Rokx,3.0
CO_AUTHOR_full,partition,Bianca van den Berg,3.0
CO_AUTHOR_full,partition,J.G. Hunter,3.0
CO_AUTHOR_full,partition,R.G. Madden,3.0
CO_AUTHOR_full,partition,Anne P. Tio‐Gillen,3.0
CO_AUTHOR_full,partition,Harry R. Dalton,3.0
CO_AUTHOR_full,partition,Bart C. Jacobs,3.0
CO_AUTHOR_full,partition,Sven Pischke,3.0
CO_AUTHOR_full,partition,Johannes Hartl,3.0
CO_AUTHOR_full,partition,Ansgar W. Lohse,3.0
CO_AUTHOR_full,partition,Yuebang Yin,3.0
CO_AUTHOR_full,partition,Marcel J. C. Bijvelds,3.0
CO_AUTHOR_full,partition,Wen Dang,3.0
CO_AUTHOR_full,partition,Lei Xu,3.0
CO_AUTHOR_full,partition,Karen Knipping,3.0
CO_AUTHOR_full,partition,Nesrin Tüysüz,3.0
CO_AUTHOR_full,partition,Johanna F. Dekkers,3.0
CO_AUTHOR_full,partition,Yijin Wang,3.0
CO_AUTHOR_full,partition,Jeroen de Jonge,3.0
CO_AUTHOR_full,partition,Dave Sprengers,3.0
CO_AUTHOR_full,partition,Jeffrey M. Beekman,3.0
CO_AUTHOR_full,partition,Derk ten Berge,3.0
CO_AUTHOR_full,partition,Hugo de Jonge,3.0
CO_AUTHOR_full,partition,Maikel P. Peppelenbosch,3.0
CO_AUTHOR_full,partition,Roel H.R.A. Streefkerk,3.0
CO_AUTHOR_full,partition,Robert A. de Man,3.0
CO_AUTHOR_full,partition,Matthias F. C. Beersma,3.0
CO_AUTHOR_full,partition,J.J.J. van Eijk,3.0
CO_AUTHOR_full,partition,Richard Bendall,3.0
CO_AUTHOR_full,partition,Vic Ellis,3.0
CO_AUTHOR_full,partition,Nens van Alfen,3.0
CO_AUTHOR_full,partition,L. L. BEYNON,3.0
CO_AUTHOR_full,partition,Lucy Southwell,3.0
CO_AUTHOR_full,partition,Brendan McLean,3.0
CO_AUTHOR_full,partition,Baziel G.M. van Engelen,3.0
CO_AUTHOR_full,partition,Perry J.J. van Genderen,3.0
CO_AUTHOR_full,partition,Ramona Mögling,3.0
CO_AUTHOR_full,partition,Widagdo Widagdo,3.0
CO_AUTHOR_full,partition,Rob A. de Man,3.0
CO_AUTHOR_full,partition,Claudia E. Mulders,3.0
CO_AUTHOR_full,partition,Aggie H.M.M. Balk,3.0
CO_AUTHOR_full,partition,Peter Th. W. van Hal,3.0
CO_AUTHOR_full,partition,Willem Weimar,3.0
CO_AUTHOR_full,partition,Jurjen Versluis,3.0
CO_AUTHOR_full,partition,Hendrik J. Agteresch,3.0
CO_AUTHOR_full,partition,Jolanda Maaskant,3.0
CO_AUTHOR_full,partition,M.E.I. Schipper,3.0
CO_AUTHOR_full,partition,Slinporn Prachayangprecha,3.0
CO_AUTHOR_full,partition,Claudia M. E. Schapendonk,3.0
CO_AUTHOR_full,partition,Anita C. Schürch,3.0
CO_AUTHOR_full,partition,Heng Chi,3.0
CO_AUTHOR_full,partition,Bettina E. Hansen,3.0
CO_AUTHOR_full,partition,C. Yim,3.0
CO_AUTHOR_full,partition,P. Arends,3.0
CO_AUTHOR_full,partition,Mahmoud Abu‐Amara,3.0
CO_AUTHOR_full,partition,Jordan J. Feld,3.0
CO_AUTHOR_full,partition,Robert J. de Knegt,3.0
CO_AUTHOR_full,partition,David Wong,3.0
CO_AUTHOR_full,partition,Harry L.A. Janssen,3.0
CO_AUTHOR_full,partition,Jutte J.C. de Vries,3.0
CO_AUTHOR_full,partition,Katja C. Wolthers,3.0
CO_AUTHOR_full,partition,Lisette G. Rusman,3.0
CO_AUTHOR_full,partition,Pascal Cintas,3.0
CO_AUTHOR_full,partition,Catherine L. Jones,3.0
CO_AUTHOR_full,partition,Glynn W. Webb,3.0
CO_AUTHOR_full,partition,Benjamin Norton,3.0
CO_AUTHOR_full,partition,Julie Pique,3.0
CO_AUTHOR_full,partition,Nikki Devooght-Johnson,3.0
CO_AUTHOR_full,partition,Kathy L. Woolson,3.0
CO_AUTHOR_full,partition,John C. Baker,3.0
CO_AUTHOR_full,partition,Maria Saunders,3.0
CO_AUTHOR_full,partition,Liz Househam,3.0
CO_AUTHOR_full,partition,James Griffiths,3.0
CO_AUTHOR_full,partition,Florence Abravanel,3.0
CO_AUTHOR_full,partition,Jacques Izopet,3.0
CO_AUTHOR_full,partition,Nassim Kamar,3.0
CO_AUTHOR_full,partition,Sonja E. Leonhard,3.0
CO_AUTHOR_full,partition,Henning Andersen,3.0
CO_AUTHOR_full,partition,Giovanni Antonini,3.0
CO_AUTHOR_full,partition,Samuel Arends,3.0
CO_AUTHOR_full,partition,Shahram Attarian,3.0
CO_AUTHOR_full,partition,Fábio Barroso,3.0
CO_AUTHOR_full,partition,Kathleen Bateman,3.0
CO_AUTHOR_full,partition,Manou R. Batstra,3.0
CO_AUTHOR_full,partition,Luana Benedetti,3.0
CO_AUTHOR_full,partition,Peter Van den Bergh,3.0
CO_AUTHOR_full,partition,Jan Bürmann,3.0
CO_AUTHOR_full,partition,Mark Busby,3.0
CO_AUTHOR_full,partition,Carlos Casasnovas,3.0
CO_AUTHOR_full,partition,David R. Cornblath,3.0
CO_AUTHOR_full,partition,Amy Davidson,3.0
CO_AUTHOR_full,partition,Alex Y. Doets,3.0
CO_AUTHOR_full,partition,Pieter A. van Doorn,3.0
CO_AUTHOR_full,partition,Charlotte Dornonville de la Cour,3.0
CO_AUTHOR_full,partition,Thomas E. Feasby,3.0
CO_AUTHOR_full,partition,Janev Fehmi,3.0
CO_AUTHOR_full,partition,Tania García‐Sobrino,3.0
CO_AUTHOR_full,partition,Jonathan Goldstein,3.0
CO_AUTHOR_full,partition,Kenneth C. Gorson,3.0
CO_AUTHOR_full,partition,Volkan Granit,3.0
CO_AUTHOR_full,partition,Robert D. M. Hadden,3.0
CO_AUTHOR_full,partition,Thomas Harbo,3.0
CO_AUTHOR_full,partition,Hans‐Peter Hartung,3.0
CO_AUTHOR_full,partition,Imran Hasan,3.0
CO_AUTHOR_full,partition,Jakob Vormstrup Holbech,3.0
CO_AUTHOR_full,partition,James K. L. Holt,3.0
CO_AUTHOR_full,partition,Israt Jahan,3.0
CO_AUTHOR_full,partition,Zhahirul Islam,3.0
CO_AUTHOR_full,partition,Summer Karafiath,3.0
CO_AUTHOR_full,partition,Hans Katzberg,3.0
CO_AUTHOR_full,partition,R. P. Kleyweg,3.0
CO_AUTHOR_full,partition,Noah Kolb,3.0
CO_AUTHOR_full,partition,Krista Kuitwaard,3.0
CO_AUTHOR_full,partition,Motoi Kuwahara,3.0
CO_AUTHOR_full,partition,Susumu Kusunoki,3.0
CO_AUTHOR_full,partition,Linda W.G. Luijten,3.0
CO_AUTHOR_full,partition,Satoshi Kuwabara,3.0
CO_AUTHOR_full,partition,Edward Pan,3.0
CO_AUTHOR_full,partition,Helmar C. Lehmann,3.0
CO_AUTHOR_full,partition,Marijke Maas,3.0
CO_AUTHOR_full,partition,L. Aguilar,3.0
CO_AUTHOR_full,partition,James Miller,3.0
CO_AUTHOR_full,partition,Quazi Deen Mohammad,3.0
CO_AUTHOR_full,partition,Soledad Monges,3.0
CO_AUTHOR_full,partition,Velina Nedkova-Hristova,3.0
CO_AUTHOR_full,partition,Eduardo Nobile‐Orazio,3.0
CO_AUTHOR_full,partition,J. Marín Pardo,3.0
CO_AUTHOR_full,partition,Yann Péréon,3.0
CO_AUTHOR_full,partition,Luís Querol,3.0
CO_AUTHOR_full,partition,Ricardo Reisin,3.0
CO_AUTHOR_full,partition,Wouter van Rijs,3.0
CO_AUTHOR_full,partition,Simon Rinaldi,3.0
CO_AUTHOR_full,partition,Rhys Roberts,3.0
CO_AUTHOR_full,partition,Joyce Roodbol,3.0
CO_AUTHOR_full,partition,Nortina Shahrizaila,3.0
CO_AUTHOR_full,partition,Søren H. Sindrup,3.0
CO_AUTHOR_full,partition,Beth Stein,3.0
CO_AUTHOR_full,partition,Tan Cheng-Yin,3.0
CO_AUTHOR_full,partition,Hatice Tankişi,3.0
CO_AUTHOR_full,partition,María J. Sedano Tous,3.0
CO_AUTHOR_full,partition,Christine Verboon,3.0
CO_AUTHOR_full,partition,Frédérique H Vermeij,3.0
CO_AUTHOR_full,partition,Leo H. Visser,3.0
CO_AUTHOR_full,partition,Ruth Huizinga,3.0
CO_AUTHOR_full,partition,Hugh J. Willison,3.0
CO_AUTHOR_full,partition,Richard AC Hughes,3.0
CO_AUTHOR_full,partition,L.C. de Koning,3.0
CO_AUTHOR_full,partition,Melissa R. Mandarakas,3.0
CO_AUTHOR_full,partition,M. van Woerkom,3.0
CO_AUTHOR_full,partition,Stephen Reddel,3.0
CO_AUTHOR_full,partition,Isabel Illa,3.0
CO_AUTHOR_full,partition,Yuzhong Wang,3.0
CO_AUTHOR_full,partition,Efthimios Dardiotis,3.0
CO_AUTHOR_full,partition,Sung‐Tsang Hsieh,3.0
CO_AUTHOR_full,partition,Christa Walgaard,3.0
CO_AUTHOR_full,partition,Waqar Waheed,3.0
CO_AUTHOR_full,partition,Mazen M. Dimachkie,3.0
CO_AUTHOR_full,partition,Badrul Islam,3.0
CO_AUTHOR_full,partition,J.M. Addington,3.0
CO_AUTHOR_full,partition,Senda Ajroud‐Driss,3.0
CO_AUTHOR_full,partition,Umesh A. Badrising,3.0
CO_AUTHOR_full,partition,I.R. Bella,3.0
CO_AUTHOR_full,partition,T. E. Bertoríni,3.0
CO_AUTHOR_full,partition,R. Bhavaraju-Sanka,3.0
CO_AUTHOR_full,partition,Thomas H. Brannagan,3.0
CO_AUTHOR_full,partition,Chiara Briani,3.0
CO_AUTHOR_full,partition,S. Butterworth,3.0
CO_AUTHOR_full,partition,Guido Cavaletti,3.0
CO_AUTHOR_full,partition,Chi‐Chao Chao,3.0
CO_AUTHOR_full,partition,Kristl G. Claeys,3.0
CO_AUTHOR_full,partition,M.E. Conti,3.0
CO_AUTHOR_full,partition,Jeremy Cosgrove,3.0
CO_AUTHOR_full,partition,Patrick M. Meyer Sauteur,3.0
CO_AUTHOR_full,partition,Theo Hoogenboezem,3.0
CO_AUTHOR_full,partition,Enno Jacobs,3.0
CO_AUTHOR_full,partition,Monique van Rijn,3.0
CO_AUTHOR_full,partition,Cornelis Vink,3.0
CO_AUTHOR_full,partition,Marie‐Claire Y. de Wit,3.0
CO_AUTHOR_full,partition,Annemarie M. C. van Rossum,3.0
CO_AUTHOR_full,partition,Fleur M. Moesker,3.0
CO_AUTHOR_full,partition,Matthijs de Hoog,3.0
CO_AUTHOR_full,partition,Proximal Origin Paper,8.0
CO_AUTHOR_full,partition,Paul Bastard,4.0
CO_AUTHOR_full,partition,Lindsey B. Rosen,4.0
CO_AUTHOR_full,partition,Qian Zhang,4.0
CO_AUTHOR_full,partition,Eleftherios Michailidis,4.0
CO_AUTHOR_full,partition,Hans-Heinrich Hoffmann,4.0
CO_AUTHOR_full,partition,Yu Zhang,4.0
CO_AUTHOR_full,partition,Karim Dorgham,4.0
CO_AUTHOR_full,partition,Quentin Philippot,4.0
CO_AUTHOR_full,partition,Jérémie Rosain,4.0
CO_AUTHOR_full,partition,Vivien Béziat,4.0
CO_AUTHOR_full,partition,Jérémy Manry,4.0
CO_AUTHOR_full,partition,Elana Shaw,4.0
CO_AUTHOR_full,partition,Liis Haljasmägi,4.0
CO_AUTHOR_full,partition,Pärt Peterson,4.0
CO_AUTHOR_full,partition,Lazaro Lorenzo,4.0
CO_AUTHOR_full,partition,Lucy Bizien,4.0
CO_AUTHOR_full,partition,Sophie Trouillet‐Assant,4.0
CO_AUTHOR_full,partition,Kerry Dobbs,4.0
CO_AUTHOR_full,partition,Adriana A. de Jesus,4.0
CO_AUTHOR_full,partition,Alexandre Bélot,4.0
CO_AUTHOR_full,partition,Anne Kallaste,4.0
CO_AUTHOR_full,partition,Émilie Catherinot,4.0
CO_AUTHOR_full,partition,Yacine Tandjaoui-Lambiotte,4.0
CO_AUTHOR_full,partition,Jérémie Le Pen,4.0
CO_AUTHOR_full,partition,Gaspard Kerner,4.0
CO_AUTHOR_full,partition,Benedetta Bigio,4.0
CO_AUTHOR_full,partition,Yoann Seeleuthner,4.0
CO_AUTHOR_full,partition,Rui Yang,4.0
CO_AUTHOR_full,partition,Alexandre Bolze,4.0
CO_AUTHOR_full,partition,András N. Spaan,4.0
CO_AUTHOR_full,partition,Ottavia M. Delmonte,4.0
CO_AUTHOR_full,partition,Michael S. Abers,4.0
CO_AUTHOR_full,partition,Alessandro Aiuti,4.0
CO_AUTHOR_full,partition,Giorgio Casari,4.0
CO_AUTHOR_full,partition,Vito Lampasona,4.0
CO_AUTHOR_full,partition,Lorenzo Piemonti,4.0
CO_AUTHOR_full,partition,Fabio Ciceri,4.0
CO_AUTHOR_full,partition,Kaya Bilgüvar,4.0
CO_AUTHOR_full,partition,Richard P. Lifton,4.0
CO_AUTHOR_full,partition,Marc Vasse,4.0
CO_AUTHOR_full,partition,David M. Smadja,4.0
CO_AUTHOR_full,partition,Mélanie Migaud,4.0
CO_AUTHOR_full,partition,Jérôme Hadjadj,4.0
CO_AUTHOR_full,partition,Benjamin Terrier,4.0
CO_AUTHOR_full,partition,Darragh Duffy,4.0
CO_AUTHOR_full,partition,Lluís Quintana‐Murci,4.0
CO_AUTHOR_full,partition,Diederik van de Beek,4.0
